chunk_id,local_index,cell_type
2,4553,megakaryocyte-erythroid progenitor cell
2,4579,hematopoietic multipotent progenitor cell
2,4586,megakaryocyte progenitor cell
2,4598,"CD4-positive, alpha-beta memory T cell"
2,4631,"CD16-positive, CD56-dim natural killer cell, human"
2,4634,naive B cell
2,4641,"CD8-positive, alpha-beta memory T cell"
2,4681,"CD8-positive, alpha-beta memory T cell"
2,4689,"CD4-positive, alpha-beta memory T cell"
2,4699,"central memory CD8-positive, alpha-beta T cell"
2,4707,"CD4-positive, alpha-beta memory T cell"
2,4716,class switched memory B cell
2,4718,naive B cell
2,4746,immature B cell
2,4765,classical monocyte
2,4776,"CD4-positive, alpha-beta cytotoxic T cell"
2,4780,"CD8-positive, alpha-beta memory T cell"
2,4783,erythroid progenitor cell
2,4786,erythroid progenitor cell
2,4790,erythroid progenitor cell
2,4792,precursor B cell
2,4795,erythroid progenitor cell
2,4799,erythroid progenitor cell
2,4808,erythroid progenitor cell
2,4809,erythroid progenitor cell
2,4811,erythroid progenitor cell
2,4837,erythroid progenitor cell
2,4855,plasma cell
2,4858,erythroid progenitor cell
2,4879,late promyelocyte
2,4890,megakaryocyte progenitor cell
2,4897,basophil mast progenitor cell
2,4899,erythroid progenitor cell
2,4903,hematopoietic multipotent progenitor cell
2,4914,classical monocyte
2,4929,hematopoietic multipotent progenitor cell
2,4935,megakaryocyte-erythroid progenitor cell
2,4943,hematopoietic multipotent progenitor cell
2,4945,precursor B cell
2,4964,hematopoietic multipotent progenitor cell
2,4978,"effector memory CD8-positive, alpha-beta T cell"
2,4981,myelocyte
2,4983,hematopoietic multipotent progenitor cell
2,4995,hematopoietic multipotent progenitor cell
2,4998,megakaryocyte-erythroid progenitor cell
2,5008,pro-B cell
2,5013,plasmacytoid dendritic cell
2,5017,plasmacytoid dendritic cell
2,5018,megakaryocyte-erythroid progenitor cell
2,5021,hematopoietic multipotent progenitor cell
2,5022,megakaryocyte-erythroid progenitor cell
2,5029,unswitched memory B cell
2,5037,hematopoietic multipotent progenitor cell
2,5038,hematopoietic multipotent progenitor cell
2,5054,"naive thymus-derived CD8-positive, alpha-beta T cell"
2,5069,"CD16-positive, CD56-dim natural killer cell, human"
2,5099,"CD4-positive, alpha-beta memory T cell"
2,5101,"CD8-positive, alpha-beta memory T cell"
2,5107,"CD4-positive, alpha-beta memory T cell"
2,5117,"CD4-positive, alpha-beta memory T cell"
2,5144,hematopoietic multipotent progenitor cell
2,5152,"CD4-positive, alpha-beta memory T cell"
2,5161,"CD16-positive, CD56-dim natural killer cell, human"
2,5168,"CD4-positive, alpha-beta memory T cell"
2,5181,"CD4-positive, alpha-beta memory T cell"
2,5185,"CD4-positive, alpha-beta memory T cell"
2,5188,"CD4-positive, alpha-beta memory T cell"
2,5207,immature B cell
2,5209,naive B cell
2,5213,classical monocyte
2,5249,"CD8-positive, alpha-beta memory T cell"
2,5277,hematopoietic multipotent progenitor cell
2,5308,naive B cell
2,5315,unswitched memory B cell
2,5329,unswitched memory B cell
2,5331,"CD16-positive, CD56-dim natural killer cell, human"
2,5332,naive B cell
2,5344,naive B cell
2,5345,"CD16-positive, CD56-dim natural killer cell, human"
2,5349,immature B cell
2,5435,naive B cell
2,5443,conventional dendritic cell
2,5460,naive B cell
2,5511,CD14-positive monocyte
2,5514,immature B cell
2,5522,primitive red blood cell
2,5529,common myeloid progenitor
2,5534,immature B cell
2,5547,CD14-positive monocyte
2,5551,granulocyte monocyte progenitor cell
2,5580,precursor B cell
2,5585,precursor B cell
2,5589,plasmacytoid dendritic cell
2,5593,neutrophil
2,5608,CD14-positive monocyte
2,5613,promonocyte
2,5624,mast cell
2,5625,plasmacytoid dendritic cell
2,5629,progenitor cell
2,5634,progenitor cell
2,5643,precursor B cell
2,5644,erythrocyte
2,5651,erythrocyte
2,5676,plasmacytoid dendritic cell
2,5700,plasmacytoid dendritic cell
2,5702,mast cell
2,5719,precursor B cell
2,5723,precursor B cell
2,5753,early lymphoid progenitor
2,5757,granulocyte monocyte progenitor cell
2,5800,primitive red blood cell
2,5804,promonocyte
2,5806,precursor B cell
2,5838,dendritic cell
2,5842,precursor B cell
2,5843,precursor B cell
2,5848,CD14-positive monocyte
2,5856,eosinophil
2,5857,common myeloid progenitor
2,5864,CD14-positive monocyte
2,5899,precursor B cell
2,5908,CD14-positive monocyte
2,5916,promonocyte
2,5918,early lymphoid progenitor
2,5920,CD14-positive monocyte
2,5924,CD14-positive monocyte
2,5950,CD14-positive monocyte
2,5972,plasma cell
2,6058,plasma cell
2,6113,plasma cell
2,6163,plasma cell
2,6164,plasma cell
2,6185,plasma cell
2,6217,plasma cell
2,6231,plasma cell
2,6249,plasma cell
2,6257,monocyte
2,6333,plasma cell
2,6376,plasma cell
2,6397,plasma cell
2,6402,plasma cell
2,6484,plasma cell
2,6522,plasma cell
2,6545,plasma cell
2,6556,plasma cell
2,6580,plasma cell
2,6585,plasma cell
2,6594,plasma cell
2,6613,plasma cell
2,6632,plasma cell
2,6678,plasma cell
2,6690,plasma cell
2,6719,plasma cell
2,6741,plasma cell
2,6753,plasma cell
2,6774,macrophage
2,6784,monocyte
2,6846,plasma cell
2,6849,plasma cell
2,6883,plasma cell
2,6915,monocyte
2,6949,plasma cell
2,6992,plasma cell
2,7005,plasma cell
2,7040,plasma cell
2,7083,plasma cell
2,7094,plasma cell
2,7128,macrophage
2,7132,plasma cell
2,7194,plasma cell
2,7265,plasma cell
2,7459,plasma cell
2,7511,plasma cell
2,7637,plasma cell
2,7672,plasma cell
2,7677,plasma cell
2,7736,plasma cell
2,7781,plasma cell
2,7843,plasma cell
2,7869,plasma cell
2,7921,plasma cell
2,7941,plasma cell
2,7959,plasma cell
2,8017,plasma cell
2,8135,macrophage
2,8136,macrophage
2,8144,stromal cell
2,8145,macrophage
2,8149,macrophage
2,8155,platelet
2,8161,macrophage
2,8172,plasma cell
2,8225,plasma cell
2,8228,plasma cell
2,8284,plasma cell
2,8316,stromal cell
2,8392,plasma cell
2,8422,plasma cell
2,8454,plasma cell
2,8456,plasma cell
2,8506,stromal cell
2,8508,plasma cell
2,8553,macrophage
2,8564,plasma cell
2,8584,macrophage
2,8589,plasma cell
2,8764,plasma cell
2,8794,plasma cell
2,8823,monocyte
2,8851,macrophage
2,8918,plasma cell
2,8943,primitive red blood cell
2,8976,primitive red blood cell
2,9020,primitive red blood cell
2,9023,basophil mast progenitor cell
2,9031,basophil mast progenitor cell
2,9035,promonocyte
2,9054,promonocyte
2,9059,common myeloid progenitor
2,9125,chondrocyte
2,9137,dendritic cell
2,9162,plasmacytoid dendritic cell
2,9171,hematopoietic multipotent progenitor cell
2,9172,mesenchymal stem cell
2,9182,eosinophil
2,9202,macrophage
2,9302,erythrocyte
2,9311,endothelial cell
2,9312,CD14-positive monocyte
2,9344,dendritic cell
2,9361,erythrocyte
2,9365,erythrocyte
2,9404,erythrocyte
2,9405,erythrocyte
2,9407,dendritic cell
2,9411,dendritic cell
2,9414,erythrocyte
2,9438,megakaryocyte
2,9457,CD14-positive monocyte
2,9486,progenitor cell
2,9514,hematopoietic multipotent progenitor cell
2,9524,dendritic cell
2,9537,dendritic cell
2,9560,dendritic cell
2,9579,plasmacytoid dendritic cell
2,9600,precursor B cell
2,9667,promonocyte
2,9708,erythrocyte
2,9732,dendritic cell
2,9744,primitive red blood cell
2,9748,"CD8-positive, alpha-beta T cell"
2,9771,erythrocyte
2,9778,plasmacytoid dendritic cell
2,9785,erythrocyte
2,9788,erythrocyte
2,9808,erythrocyte
2,9833,erythrocyte
2,9865,"CD8-positive, alpha-beta thymocyte"
2,9883,"CD4-positive, alpha-beta thymocyte"
2,9887,"CD4-positive, alpha-beta thymocyte"
2,9905,"CD4-positive, alpha-beta thymocyte"
2,9910,"CD8-positive, alpha-beta thymocyte"
2,9946,"CD4-positive, alpha-beta T cell"
2,9950,"CD8-positive, alpha-beta T cell"
2,9968,"CD4-positive, alpha-beta T cell"
2,9973,"CD4-positive, alpha-beta T cell"
2,9975,"CD4-positive, alpha-beta T cell"
2,9985,"CD4-positive, alpha-beta T cell"
2,10010,"CD4-positive, alpha-beta T cell"
2,10011,"CD4-positive, alpha-beta T cell"
2,10016,"CD4-positive, alpha-beta T cell"
2,10021,"CD4-positive, alpha-beta thymocyte"
2,10044,"CD4-positive, alpha-beta thymocyte"
2,10057,"CD8-positive, alpha-beta thymocyte"
2,10066,immature alpha-beta T cell
2,10070,immature alpha-beta T cell
2,10081,"CD8-positive, alpha-beta thymocyte"
2,10086,"CD4-positive, alpha-beta T cell"
2,10091,"CD8-positive, alpha-beta T cell"
2,10098,"CD8-positive, alpha-beta T cell"
2,10102,"CD8-positive, alpha-beta T cell"
2,10109,"CD8-positive, alpha-beta T cell"
2,10124,"CD8-positive, alpha-beta T cell"
2,10143,"CD4-positive, alpha-beta T cell"
2,10157,"CD8-positive, alpha-beta T cell"
2,10162,"CD8-positive, alpha-beta T cell"
2,10164,mature alpha-beta T cell
2,10168,mature alpha-beta T cell
2,10187,epithelial cell
2,10199,hematopoietic cell
2,10247,hematopoietic cell
2,10312,hematopoietic cell
2,10392,hematopoietic cell
2,10407,mesenchymal cell
2,10415,endothelial cell
2,10422,hematopoietic cell
2,10424,endothelial cell
2,10441,hematopoietic cell
2,10459,hematopoietic cell
2,10472,hematopoietic cell
2,10482,hematopoietic cell
2,10490,hematopoietic cell
2,10522,hematopoietic cell
2,10523,hematopoietic cell
2,10530,hematopoietic cell
2,10546,hematopoietic cell
2,10561,mesenchymal cell
2,10574,hematopoietic cell
2,10594,hematopoietic cell
2,10620,hematopoietic cell
2,10625,endothelial cell
2,10655,hematopoietic cell
2,10659,hematopoietic cell
2,10660,hematopoietic cell
2,10685,mesenchymal cell
2,10712,hematopoietic cell
2,10742,hematopoietic cell
2,10748,hematopoietic cell
2,10756,hematopoietic cell
2,10760,hematopoietic cell
2,10765,hematopoietic cell
2,10800,hematopoietic cell
2,10801,hematopoietic cell
2,10818,epithelial cell
2,10841,hematopoietic cell
2,10857,hematopoietic cell
2,10862,hematopoietic cell
2,10863,hematopoietic cell
2,10868,hematopoietic cell
2,10893,hematopoietic cell
2,10919,mesenchymal cell
2,10940,endothelial cell
2,10980,hematopoietic cell
2,10987,mesenchymal cell
2,10996,mesenchymal cell
2,11020,mesenchymal cell
2,11038,mesenchymal cell
2,11049,mesenchymal cell
2,11058,hematopoietic cell
2,11071,endothelial cell
2,11095,hematopoietic cell
2,11107,mesenchymal cell
2,11108,hematopoietic cell
2,11117,mesenchymal cell
2,11121,mesenchymal cell
2,11140,epithelial cell
2,11142,hematopoietic cell
2,11168,hematopoietic cell
2,11175,mesenchymal cell
2,11176,mesenchymal cell
2,11179,hematopoietic cell
2,11193,mesenchymal cell
2,11194,epithelial cell
2,11205,hematopoietic cell
2,11211,mesenchymal cell
2,11224,hematopoietic cell
2,11235,endothelial cell
2,11246,hematopoietic cell
2,11255,hematopoietic cell
2,11294,endothelial cell
2,11310,mesenchymal cell
2,11379,hematopoietic cell
2,11384,hematopoietic cell
2,11387,mesenchymal cell
2,11405,hematopoietic cell
2,11439,mesodermal cell
2,11455,hematopoietic cell
2,11475,hematopoietic cell
2,11479,hematopoietic cell
2,11480,hematopoietic cell
2,11500,mesenchymal cell
2,11530,mesenchymal cell
2,11531,hematopoietic cell
2,11537,mesodermal cell
2,11539,hematopoietic cell
2,11552,hematopoietic cell
2,11590,hematopoietic cell
2,11592,hematopoietic cell
2,11619,hematopoietic cell
2,11634,mesenchymal cell
2,11701,hematopoietic cell
2,11731,hematopoietic cell
2,11737,mesenchymal cell
2,11780,hematopoietic cell
2,11791,hematopoietic cell
2,11807,hematopoietic cell
2,11845,hematopoietic cell
2,11859,mesenchymal cell
2,11860,mesodermal cell
2,11894,mesenchymal cell
2,11901,hematopoietic cell
2,11904,hematopoietic cell
2,11941,granulocyte
2,11964,hematopoietic multipotent progenitor cell
2,11968,precursor B cell
2,11970,granulocyte
2,11975,pro-B cell
2,11979,myeloid lineage restricted progenitor cell
2,11981,pro-B cell
2,11990,erythroblast
2,11993,myeloid lineage restricted progenitor cell
2,12007,myeloid lineage restricted progenitor cell
2,12021,proerythroblast
2,12042,megakaryocyte-erythroid progenitor cell
2,12050,granulocyte
2,12055,myeloid lineage restricted progenitor cell
2,12057,myeloid lineage restricted progenitor cell
2,12063,myeloid lineage restricted progenitor cell
2,12071,myeloid lineage restricted progenitor cell
2,12089,myeloid lineage restricted progenitor cell
2,12096,erythroid progenitor cell
2,12098,erythroid progenitor cell
2,12108,erythroid progenitor cell
2,12111,myeloid lineage restricted progenitor cell
2,12116,hematopoietic multipotent progenitor cell
2,12117,myeloid lineage restricted progenitor cell
2,12121,pro-B cell
2,12129,proerythroblast
2,12132,myeloid lineage restricted progenitor cell
2,12134,myeloid lineage restricted progenitor cell
2,12140,hematopoietic multipotent progenitor cell
2,12145,pro-B cell
2,12150,precursor B cell
2,12156,myeloid lineage restricted progenitor cell
2,12157,hematopoietic multipotent progenitor cell
2,12173,myeloid lineage restricted progenitor cell
2,12176,hematopoietic multipotent progenitor cell
2,12178,myeloid lineage restricted progenitor cell
2,12179,megakaryocyte-erythroid progenitor cell
2,12186,hematopoietic multipotent progenitor cell
2,12188,erythroblast
2,12191,granulocyte
2,12193,megakaryocyte-erythroid progenitor cell
2,12194,proerythroblast
2,12195,myeloid lineage restricted progenitor cell
2,12197,myeloid lineage restricted progenitor cell
2,12199,precursor B cell
2,12206,pro-B cell
2,12211,granulocyte
2,12214,precursor B cell
2,12217,pro-B cell
2,12226,myeloid lineage restricted progenitor cell
2,12229,mast cell
2,12232,granulocyte monocyte progenitor cell
2,12233,neutrophil progenitor cell
2,12236,neutrophil progenitor cell
2,12249,pro-B cell
2,12251,neutrophil progenitor cell
2,12255,hematopoietic multipotent progenitor cell
2,12259,hematopoietic multipotent progenitor cell
2,12263,hematopoietic multipotent progenitor cell
2,12271,pro-B cell
2,12278,hematopoietic multipotent progenitor cell
2,12281,megakaryocyte-erythroid progenitor cell
2,12282,hematopoietic multipotent progenitor cell
2,12284,hematopoietic multipotent progenitor cell
2,12294,pro-B cell
2,12297,neutrophil progenitor cell
2,12305,megakaryocyte-erythroid progenitor cell
2,12314,pro-B cell
2,12315,common myeloid progenitor
2,12316,pro-B cell
2,12317,pro-B cell
2,12318,hematopoietic multipotent progenitor cell
2,12320,granulocyte monocyte progenitor cell
2,12324,thymocyte
2,12327,hematopoietic multipotent progenitor cell
2,12330,neutrophil progenitor cell
2,12334,thymocyte
2,12335,hematopoietic multipotent progenitor cell
2,12339,hematopoietic multipotent progenitor cell
2,12349,hematopoietic multipotent progenitor cell
2,12352,granulocyte monocyte progenitor cell
2,12357,megakaryocyte progenitor cell
2,12359,common myeloid progenitor
2,12363,granulocyte monocyte progenitor cell
2,12383,hematopoietic multipotent progenitor cell
2,12384,hematopoietic multipotent progenitor cell
2,12396,erythroid lineage cell
2,12400,hematopoietic multipotent progenitor cell
2,12401,pro-B cell
2,12402,thymocyte
2,12406,thymocyte
2,12410,pro-B cell
2,12413,neutrophil progenitor cell
2,12417,hematopoietic multipotent progenitor cell
2,12419,hematopoietic multipotent progenitor cell
2,12420,hematopoietic multipotent progenitor cell
2,12429,neutrophil progenitor cell
2,12431,hematopoietic multipotent progenitor cell
2,12441,hematopoietic multipotent progenitor cell
2,12452,neutrophil progenitor cell
2,12456,hematopoietic multipotent progenitor cell
2,12470,hematopoietic multipotent progenitor cell
2,12476,pro-B cell
2,12492,"plasmacytoid dendritic cell, human"
2,12503,hematopoietic multipotent progenitor cell
2,12520,hematopoietic multipotent progenitor cell
2,12524,hematopoietic multipotent progenitor cell
2,12531,hematopoietic multipotent progenitor cell
2,12534,pro-B cell
2,12538,hematopoietic multipotent progenitor cell
2,12539,granulocyte monocyte progenitor cell
2,12544,pro-B cell
2,12550,hematopoietic multipotent progenitor cell
2,12558,common dendritic progenitor
2,12565,megakaryocyte-erythroid progenitor cell
2,12587,hematopoietic multipotent progenitor cell
2,12593,hematopoietic multipotent progenitor cell
2,12598,hematopoietic multipotent progenitor cell
2,12599,hematopoietic multipotent progenitor cell
2,12608,hematopoietic multipotent progenitor cell
2,12609,pro-B cell
2,12611,neutrophil progenitor cell
2,12614,hematopoietic multipotent progenitor cell
2,12623,hematopoietic multipotent progenitor cell
2,12625,hematopoietic multipotent progenitor cell
2,12627,hematopoietic multipotent progenitor cell
2,12634,megakaryocyte progenitor cell
2,12638,neutrophil progenitor cell
2,12639,conventional dendritic cell
2,12640,hematopoietic multipotent progenitor cell
2,12643,hematopoietic multipotent progenitor cell
2,12645,neutrophil progenitor cell
2,12660,hematopoietic multipotent progenitor cell
2,12663,hematopoietic multipotent progenitor cell
2,12664,common myeloid progenitor
2,12666,megakaryocyte-erythroid progenitor cell
2,12667,hematopoietic multipotent progenitor cell
